dataset,model_key,model,problem_id,s_enc,s_dead,s_lex,source,is_completed
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0829,,0.050000,0.916667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0831,,0.900000,0.916667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0834,,0.787500,0.883333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0836,,0.900000,0.900000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0838,0.860000,0.825000,0.900000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0841,,1.000000,1.000000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0842,,0.975000,0.929167,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0843,,0.962500,0.908333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0844,,0.162500,0.608333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0845,,0.900000,0.900000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0846,,0.700000,0.920833,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0849,,0.725000,0.575000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0850,,0.275000,0.450000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0853,,0.825000,0.904167,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0854,,0.825000,0.866667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0855,,0.968750,0.950000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0856,,0.650000,0.641667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0863,,0.900000,0.950000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0867,,0.575000,0.583333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0868,0.760000,0.862500,0.950000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0874,,0.300000,0.625000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0876,,0.925000,0.883333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0879,0.220000,0.850000,0.841667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0880,0.680000,0.875000,0.916667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0885,0.820000,0.837500,0.916667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0889,,0.637500,0.633333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0890,,0.800000,0.666667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0891,,0.150000,0.866667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0895,,0.175000,0.916667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0897,0.280000,0.900000,0.950000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0898,,0.625000,0.608333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0899,,0.625000,0.358333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0901,,0.900000,0.883333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0902,,0.850000,0.950000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0903,,0.675000,0.883333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0905,,0.512500,0.491667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0906,,0.800000,0.866667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0907,,0.700000,0.508333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0908,,0.900000,0.875000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0909,0.890000,0.900000,0.916667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0914,,0.425000,0.816667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0916,,0.975000,0.945833,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0917,0.280000,0.475000,0.441667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0918,,0.900000,0.891667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0922,,0.775000,0.950000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0923,,0.225000,0.966667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0925,,0.112500,0.808333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0926,,0.775000,0.758333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0930,0.300000,0.437500,0.858333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0932,,0.275000,0.883333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0937,0.860000,0.800000,0.950000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0938,,0.800000,0.883333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0940,,0.825000,0.916667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0942,,0.350000,0.658333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0943,,0.275000,0.633333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0947,,0.125000,0.708333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0952,,0.900000,0.908333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0953,,0.337500,0.416667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0954,,0.437500,0.391667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0955,,0.950000,0.966667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0958,0.730000,0.675000,0.916667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0960,,0.700000,0.608333,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0961,,0.862500,0.916667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0964,0.590000,0.800000,0.766667,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0969,,0.100000,0.895833,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0971,,0.887500,0.900000,direct,false
javascript454,qwencoder32b,Qwen2.5-Coder-32B,mbpp_0974,,0.887500,0.916667,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0001,,0.725,0.929167,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0003,,0.9,0.933333,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0004,,0.875,0.920833,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0005,,0.35,0.816667,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0009,,0.9,0.916667,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0011,,0.9,0.966667,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0016,0.84,0.9,0.9,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0018,0.74,0.775,0.9375,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0020,,0.9375,0.925,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0022,,0.8625,0.9625,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0023,,0.875,0.95,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0024,,0.85,0.991667,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0025,,0.65,0.866667,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0026,,0.75,0.745833,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0028,,0.925,0.916667,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0029,,0.925,0.941667,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0030,,0.9,0.95,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0031,,0.8375,0.683333,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0032,,0.9,0.916667,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0033,,0.825,0.908333,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0034,,0.9,0.916667,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0036,,0.7625,0.9375,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0039,0.82,0.9,0.908333,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0040,,0.9,0.8875,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0043,0.66,0.925,0.866667,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0044,0.32,0.5375,0.85,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0045,,0.9125,0.891667,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0047,,0.8625,0.65,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0048,,0.69375,0.545833,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0054,,0.825,0.925,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0056,,0.9,0.925,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0057,,0.85,0.908333,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0060,,0.8375,0.925,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0061,,0.3875,0.9,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0066,,0.9,0.8625,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0067,,0.875,0.9125,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0068,,0.35,0.958333,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0069,,0.9,0.933333,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0070,0.26,0.9,0.920833,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0071,,0.8375,0.916667,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0074,,0.825,0.6625,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0078,,0.9,0.95,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0079,0.72,0.9,0.854167,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0083,0.23,0.61875,0.85,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0090,,0.875,0.883333,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0092,,0.8375,0.891667,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0093,,0.925,0.916667,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0097,,0.7,0.916667,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0100,0.9,0.85,0.916667,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0101,,0.9375,0.933333,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0102,0.75,0.6875,0.916667,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0103,,0.95,0.945833,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0107,,0.75,0.791667,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0108,0.68,0.75,0.833333,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0109,0.19,0.4375,0.533333,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0110,,0.825,0.908333,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0113,,0.875,0.933333,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0114,,0.75,0.891667,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0121,,0.9125,0.891667,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0122,,0.5375,0.75,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0123,0.9,0.9,0.933333,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0125,0.16,0.2,0.666667,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0126,,0.875,0.908333,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0127,,0.95,0.95,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0128,0.87,0.825,0.908333,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0129,,0.7625,0.641667,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0130,,0.85,0.925,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0131,0.55,0.90625,0.925,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0134,0.31,0.55,0.533333,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0136,,0.9,0.883333,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0137,,0.9,0.933333,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0140,,0.525,0.570833,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0141,,0.775,0.908333,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0142,,0.875,0.941667,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0145,,0.875,0.954167,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0147,,0.9625,0.920833,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0148,,0.75,0.720833,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0149,,0.9,0.933333,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0150,,0.91875,0.808333,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0151,,0.9375,0.904167,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0152,,0.9,0.916667,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0155,,0.7,0.708333,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0158,,0.85,0.885833,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0159,0.8,0.8125,0.9,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0164,,0.9,0.875,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0165,0.68,0.7625,0.9125,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0166,,0.9625,0.908333,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0167,,0.95,0.933333,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0168,,0.925,0.9375,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0169,,0.9125,0.908333,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0172,0.81,0.8875,0.908333,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0175,0.86,0.9,0.908333,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0178,0.19,0.325,0.591667,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0179,,0.9,0.954167,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0181,0.86,0.9,0.95,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0183,,0.65,0.933333,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0186,0.38,0.7125,0.825,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0187,,0.7,0.933333,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0188,,0.8375,0.920833,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0189,,0.9,0.9125,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0192,,0.75,0.983333,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0194,,0.6625,0.941667,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0195,,0.9,0.95,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0199,,0.95,0.958333,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0200,,0.8625,0.95,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0202,0.11,0.4125,0.95,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0203,,0.9375,0.95,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0204,,0.7875,0.916667,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0207,,0.7,0.933333,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0209,,0.55,0.591667,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0213,,0.675,0.820833,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0217,0.75,0.9,0.95,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0218,,0.75,0.816667,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0219,,0.7625,0.858333,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0220,0.1,0.7375,0.933333,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0223,,0.875,0.933333,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0224,,0.90625,0.95,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0225,,0.725,0.916667,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0226,0.28,0.6,0.533333,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0227,,0.93125,0.908333,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0228,,0.925,0.958333,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0229,,0.875,0.916667,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0231,,0.9,0.925,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0235,,0.6,0.608333,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0236,,0.6375,0.608333,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0239,,0.6,0.583333,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0245,,0.725,0.966667,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0246,,0.925,0.95,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0247,,0.9,0.975,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0250,,0.9,0.875,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0255,,0.8875,0.891667,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0256,,0.9375,0.933333,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0261,,0.8375,0.720833,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0264,0.52,0.7625,0.8,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0270,,0.95625,0.958333,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0271,,0.875,1,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0275,,0.05,0.466667,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0277,,0.6,0.908333,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0283,,0.9,0.558333,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0285,0.84,0.6625,0.941667,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0286,,0.93125,0.920833,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0288,,0.7375,0.858333,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0289,,0.5125,0.783333,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0291,,0.775,0.904167,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0295,,0.75,0.858333,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0296,,0.95625,0.970833,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0300,,0.71875,0.658333,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0302,,0.3125,0.708333,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0303,,0.3125,0.483333,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0304,,0.60625,0.625,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0305,,0.125,0.8,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0306,,0.6375,0.616667,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0311,,0.875,0.920833,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0314,,0.73125,0.883333,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0315,0.88,0.5625,0.941667,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0316,,0.825,0.95,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0318,,0.8625,0.908333,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0320,,0.95625,0.983333,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0321,0.65,0.8875,0.658333,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0322,,0.725,0.983333,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0323,,0.8,0.904167,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0324,,0.6875,0.570833,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0325,,0.9,0.933333,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0326,,0.9,0.920833,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0329,,0.9625,0.895833,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0331,,0.90625,0.908333,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0332,,0.95,0.933333,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0338,,0.9,0.941667,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0342,,0.9,0.933333,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0343,,0.45,0.941667,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0346,,0.725,0.591667,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0348,,0.65,0.533333,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0349,0.9,0.9,0.95,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0350,0.9,0.7125,0.745833,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0351,,0.8,0.9375,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0352,,0.76875,0.908333,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0355,,0.85,0.775,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0362,,0.55,0.933333,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0364,0.88,0.9,0.983333,direct,false
javascript704,claude_sonnet_5,Claude Sonnet 5,mbpp_0365,,0.75,0.933333,direct,false
