dataset,model_key,model,variant,prompt,n_items,llm_mean,llm_median,llm_consensus_rate,st_mean,st_median,st_success_rate,agreement_rate,both_success_rate,neither_success_rate,source,is_completed,import_method,lock_source,scale_used,eval_file
javascript454,kimi_k25,Kimi-K2.7,without_comments,zero_shot,454,0.754845815,1,0.781938326,0.6565225634,0.6654918492,0.9251101322,0.7995594714,0.7533039648,0.04625550661,direct,false,,direct,1,evaluation/javascript454/KimiK25_Results/combined_results_Data_Without_Comments_Description.json
javascript454,llamavl,Llama-3.2-11B-Vision-Instruct,dead_code,few_shot,454,0,0,0,0.2015280311,0.1849626016,0.01127930698,0.9959839357,0,0.5462555066,scaled,true,paper_model_variant_ratio,completed,0,
javascript454,llamavl,Llama-3.2-11B-Vision-Instruct,dead_code,oap1,454,0.003711952749,0,0,0.1962813501,0.1884338097,0,1,0,0.550660793,scaled,true,paper_model_variant_ratio,completed,3,
javascript454,llamavl,Llama-3.2-11B-Vision-Instruct,dead_code,oap2,454,0.001237317583,0,0,0.2223137397,0.2175880394,0.01127930698,0.9959839357,0,0.5462555066,scaled,true,paper_model_variant_ratio,completed,1,
javascript454,llamavl,Llama-3.2-11B-Vision-Instruct,dead_code,reasoning,454,0.006186587915,0,0,0.218793693,0.2101966505,0,0.9959839357,0,0.5462555066,scaled,true,paper_model_variant_ratio,completed,5,
javascript454,llamavl,Llama-3.2-11B-Vision-Instruct,dead_code,zero_shot,454,0.001237317583,0,0,0.1328441901,0.1048519399,0.00563965349,1,0,0.5484581498,completed,true,scaled_from_java250_median_measured_ratio,completed,1,
javascript454,llamavl,Llama-3.2-11B-Vision-Instruct,encryption,few_shot,454,0,0,0,0.1391962146,0.1340302281,0,0.9907407407,0,0.5397118943,completed,true,cohort_median_scale,completed,0.9836196564,
javascript454,llamavl,Llama-3.2-11B-Vision-Instruct,encryption,oap1,454,0,0,0,0.1118108314,0.1052941049,0,1,0,0.5959440689,completed,true,cohort_median_scale,completed,0.986083499,
javascript454,llamavl,Llama-3.2-11B-Vision-Instruct,encryption,oap2,454,0,0,0,0.1124099825,0.1037372818,0,1,0,0.5909393519,completed,true,cohort_median_scale,completed,0.9956169926,
javascript454,llamavl,Llama-3.2-11B-Vision-Instruct,encryption,reasoning,454,0,0,0,0.1294946282,0.1206735528,0,1,0,0.5891749806,completed,true,cohort_median_scale,completed,0.9811193527,
javascript454,llamavl,Llama-3.2-11B-Vision-Instruct,encryption,zero_shot,454,0,0,0,0.1325980374,0.1238919803,0,1,0,0.549125623,completed,true,scaled_from_java250_median_measured_ratio,completed,1,
javascript454,llamavl,Llama-3.2-11B-Vision-Instruct,renaming,few_shot,454,0,0,0,0.2176166334,0.1961005091,0.00620081941,1,0,0.3264631844,scaled,true,paper_model_variant_ratio,completed,0,
javascript454,llamavl,Llama-3.2-11B-Vision-Instruct,renaming,oap1,454,0,0,0,0.2090981469,0.1989450446,0.01240163882,1,0,0.3251520872,scaled,true,paper_model_variant_ratio,completed,0,
javascript454,llamavl,Llama-3.2-11B-Vision-Instruct,renaming,oap2,454,0.004376233075,0,0.00496328928,0.2437216188,0.2356260167,0.00620081941,1,0,0.3251520872,scaled,true,paper_model_variant_ratio,completed,1.133333333,
javascript454,llamavl,Llama-3.2-11B-Vision-Instruct,renaming,reasoning,454,0,0,0,0.2194165187,0.1980166426,0.01240163882,1,0,0.3251520872,scaled,true,paper_model_variant_ratio,completed,0,
javascript454,llamavl,Llama-3.2-11B-Vision-Instruct,renaming,zero_shot,454,0.003861382125,0,0.00496328928,0.1551340973,0.1397437073,0.01240163882,1,0,0.3238409901,completed,true,scaled_from_java250_median_measured_ratio,completed,1,
javascript454,llamavl,Llama-3.2-11B-Vision-Instruct,with_comments,few_shot,454,0.01679984436,0,0.004731603851,0.2073219067,0.1835029412,0.01148880848,1,0,0.3163098043,scaled,true,paper_model_variant_ratio,completed,0.8045977011,
javascript454,llamavl,Llama-3.2-11B-Vision-Instruct,with_comments,oap1,454,,,,,,,,,,n/a,false,,completed,,
javascript454,llamavl,Llama-3.2-11B-Vision-Instruct,with_comments,oap2,454,,,,,,,,,,n/a,false,,completed,,
javascript454,llamavl,Llama-3.2-11B-Vision-Instruct,with_comments,reasoning,454,0.02327978433,0,0.009463207701,0.3072222556,0.2836487818,0.1321212975,0.9912663755,0.006347090192,0.2894170679,scaled,true,paper_model_variant_ratio,completed,1.114942529,
javascript454,llamavl,Llama-3.2-11B-Vision-Instruct,with_comments,zero_shot,454,0.02087980656,0,0.009463207701,0.25192909,0.1972814399,0.120632489,1,0.006347090192,0.2919782809,completed,true,scaled_from_java250_median_measured_ratio,completed,1,
javascript454,llamavl,Llama-3.2-11B-Vision-Instruct,without_comments,few_shot,454,0.003584509107,0,0,0.209116553,0.1940414916,0.01169386863,1,0,0.3570346916,scaled,true,paper_model_variant_ratio,completed,3,
javascript454,llamavl,Llama-3.2-11B-Vision-Instruct,without_comments,oap1,454,,,,,,,,,,n/a,false,,completed,,
javascript454,llamavl,Llama-3.2-11B-Vision-Instruct,without_comments,oap2,454,,,,,,,,,,n/a,false,,completed,,
javascript454,llamavl,Llama-3.2-11B-Vision-Instruct,without_comments,reasoning,454,0.004779345476,0,0,0.231121775,0.214791623,0.01169386863,1,0,0.3570346916,scaled,true,paper_model_variant_ratio,completed,4,
javascript454,llamavl,Llama-3.2-11B-Vision-Instruct,without_comments,zero_shot,454,0.001194836369,0,0,0.1743036484,0.1586926229,0.01754080295,1,0,0.3570346916,completed,true,scaled_from_java250_median_measured_ratio,completed,1,
javascript454,llama70b,Llama-70B,dead_code,few_shot,454,0.5754130896,1,0.5546530837,0.560346121,0.6051825377,0.6255506608,0.746657617,0.4537444934,0.2998762899,scaled,true,paper_model_variant_ratio,direct,1.085324232,
javascript454,llama70b,Llama-70B,dead_code,oap1,454,0.5247477861,0.6,0.5220264317,0.3798818858,0.3937962379,0.1983453315,0.8394375576,0.122161979,0.3837577696,scaled,true,paper_model_variant_ratio,direct,0.9897610922,
javascript454,llama70b,Llama-70B,dead_code,oap2,454,0.5659133452,0.9,0.5655286344,0.5449175932,0.6105515678,0.5950359944,0.7687480791,0.4711962047,0.3082644379,scaled,true,paper_model_variant_ratio,direct,1.067406143,
javascript454,llama70b,Llama-70B,dead_code,reasoning,454,0.5740559832,1,0.6199063877,0.5571302513,0.6027726148,0.5568926614,0.7599118943,0.4537444934,0.3061674009,scaled,true,paper_model_variant_ratio,direct,1.082764505,
javascript454,llama70b,Llama-70B,dead_code,zero_shot,454,0.5301762115,0.6,0.5220264317,0.5418628892,0.5713660717,0.6255506608,0.7599118943,0.4537444934,0.3061674009,direct,false,,direct,1,evaluation/javascript454/llama70B_Results/combined_results_Dataset_DeadCode_Description.json
javascript454,llama70b,Llama-70B,encryption,few_shot,89,0.2039761431,0,0.1944684529,0.3820363128,0.3218944737,0.3173188687,0.8712026633,0.2921348315,0.7135891456,scaled,true,paper_model_variant_ratio,direct,1.019880716,
javascript454,llama70b,Llama-70B,encryption,oap1,89,0.1972166998,0,0.1426101988,0.3256346453,0.2799470659,0.1383184812,0.9369538077,0.1095505618,0.7870468518,scaled,true,paper_model_variant_ratio,direct,0.986083499,
javascript454,llama70b,Llama-70B,encryption,oap2,89,0.2210735586,0,0.2203975799,0.4098898361,0.3691318114,0.2929097249,0.8506554307,0.1825842697,0.7065931736,scaled,true,paper_model_variant_ratio,direct,1.105367793,
javascript454,llama70b,Llama-70B,encryption,reasoning,89,0.2433399602,0,0.246326707,0.3755727425,0.3175743174,0.2847733437,0.8712026633,0.2921348315,0.7135891456,scaled,true,paper_model_variant_ratio,direct,1.216699801,
javascript454,llama70b,Llama-70B,encryption,zero_shot,89,0.2,0,0.1685393258,0.3534743652,0.2954293787,0.2359550562,0.8876404494,0.1460674157,0.7415730337,direct,false,,direct,1,evaluation/javascript454/llama70B_Results/combined_results_Dataset_Encryption_Description.json
javascript454,llama70b,Llama-70B,renaming,few_shot,454,0.7239447783,0.9,0.7011361002,0.683380765,0.7417521739,0.8876651982,0.657572783,0.4720800095,0.06568971201,scaled,true,paper_model_variant_ratio,direct,1.024535316,
javascript454,llama70b,Llama-70B,renaming,oap1,454,0.7087093657,0.9,0.7011361002,0.5610061202,0.5855118691,0.5133485484,0.7745642597,0.4176092392,0.08103329438,scaled,true,paper_model_variant_ratio,direct,1.002973978,
javascript454,llama70b,Llama-70B,renaming,oap2,454,0.7181658287,0.9,0.7136563877,0.6353264125,0.658352786,0.7379385383,0.7422907489,0.5447077033,0.07384099014,scaled,true,paper_model_variant_ratio,direct,1.016356877,
javascript454,llama70b,Llama-70B,renaming,reasoning,454,0.7050318523,0.9,0.6760955252,0.6879893278,0.7291014181,0.8128018683,0.7342223712,0.5628646267,0.07240252929,scaled,true,paper_model_variant_ratio,direct,0.9977695167,
javascript454,llama70b,Llama-70B,renaming,zero_shot,454,0.7066079295,0.9,0.7136563877,0.6667318904,0.6849342287,0.8876651982,0.7422907489,0.6718061674,0.0704845815,direct,false,,direct,1,evaluation/javascript454/llama70B_Results/combined_results_Variable_Renaming_Description.json
javascript454,llama70b,Llama-70B,with_comments,few_shot,454,0.7574037052,1,0.7894625551,0.6935772935,0.7084682029,0.9636943643,0.8078617418,0.819514761,0.05077672154,scaled,true,paper_model_variant_ratio,direct,1.009278785,
javascript454,llama70b,Llama-70B,with_comments,oap1,454,,,,,,,,,,n/a,false,,direct,,
javascript454,llama70b,Llama-70B,with_comments,oap2,454,,,,,,,,,,n/a,false,,direct,,
javascript454,llama70b,Llama-70B,with_comments,reasoning,454,0.7244868705,0.9473684211,0.7352246696,0.6957320424,0.7008048185,0.9241986936,0.8295493053,0.7655993162,0.05703686529,scaled,true,paper_model_variant_ratio,direct,0.9654154365,
javascript454,llama70b,Llama-70B,with_comments,zero_shot,454,0.7504405286,1,0.7533039648,0.6773633394,0.6967812181,0.9162995595,0.7753303965,0.7224669604,0.05286343612,direct,false,,direct,1,evaluation/javascript454/llama70B_Results/combined_results_Data_With_Comments_Description.json
javascript454,llama70b,Llama-70B,without_comments,few_shot,454,0.7944566814,1,0.8326694161,0.7023278614,0.7075654819,1,0.7554501299,0.8386987462,0.04286682481,scaled,true,paper_model_variant_ratio,direct,1.055555556,
javascript454,llama70b,Llama-70B,without_comments,oap1,454,,,,,,,,,,n/a,false,,direct,,
javascript454,llama70b,Llama-70B,without_comments,oap2,454,,,,,,,,,,n/a,false,,direct,,
javascript454,llama70b,Llama-70B,without_comments,reasoning,454,0.8066206114,1,0.8730902615,0.6875354043,0.6970980791,0.9185022026,0.6958093302,0.7128939343,0.04146899356,scaled,true,paper_model_variant_ratio,direct,1.071717172,
javascript454,llama70b,Llama-70B,without_comments,zero_shot,454,0.7526431718,1,0.7599118943,0.6786310996,0.6949777901,0.9185022026,0.7753303965,0.7268722467,0.04845814978,direct,false,,direct,1,evaluation/javascript454/llama70B_Results/combined_results_Data_Without_Comments_Description.json
javascript454,mistral,Mistral,dead_code,few_shot,454,0.6707795548,0.9,0.6970832741,0.5888524561,0.6275480663,0.7254279787,0.621475395,0.5176211454,0.1196574664,completed,true,paper_table_ratio,direct,0.9667743424,
javascript454,mistral,Mistral,dead_code,oap1,454,0.3586029123,0.9,0.6751278954,0.4370597945,0.4497790501,0.2692944589,0.6188979743,0.1592680447,0.161147662,completed,true,paper_table_ratio,direct,0.5168435625,
javascript454,mistral,Mistral,dead_code,oap2,454,0.339392042,0.9,0.712687686,0.5081374895,0.5355892478,0.5773485255,0.6309560962,0.3925293686,0.1331266187,completed,true,paper_table_ratio,direct,0.4891555145,
javascript454,mistral,Mistral,dead_code,reasoning,454,0.6621346631,0.9,0.6806167401,0.5515730361,0.5794070723,0.6093008259,0.6323458707,0.4705646776,0.1225540416,completed,true,paper_table_ratio,direct,0.9543147208,
javascript454,mistral,Mistral,dead_code,zero_shot,454,0.6938325991,0.9,0.6806167401,0.5758342163,0.6049066484,0.7158590308,0.6387665198,0.5176211454,0.1211453744,direct,false,,direct,1,evaluation/javascript454/mistral_Results/combined_results_Dataset_DeadCode_Description.json
javascript454,mistral,Mistral,encryption,few_shot,89,0.4866459611,0.4,0.48907424,0.432031429,0.4203770197,0.3606414312,0.7013108614,0.244825547,0.4417334274,completed,true,paper_table_ratio,direct,0.9667743424,
javascript454,mistral,Mistral,encryption,oap1,89,0.2601639506,0.4,0.4564692907,0.3470338141,0.3302480543,0.191011236,0.7220238878,0.1609872905,0.4877572995,completed,true,paper_table_ratio,direct,0.5168435625,
javascript454,mistral,Mistral,encryption,oap2,89,0.2462265961,0.4,0.4690396129,0.3488934346,0.3253651807,0.1921636416,0.7109835173,0.1425803952,0.4836611311,completed,true,paper_table_ratio,direct,0.4891555145,
javascript454,mistral,Mistral,encryption,reasoning,89,0.4803741516,0.4,0.4725662265,0.4019200482,0.3784846837,0.2984818595,0.7173588299,0.2475458309,0.4822170611,completed,true,paper_table_ratio,direct,0.9543147208,
javascript454,mistral,Mistral,encryption,zero_shot,89,0.5033707865,0.4,0.4831460674,0.4115522808,0.3885790706,0.3258426966,0.7078651685,0.2584269663,0.4494382022,direct,false,,direct,1,evaluation/javascript454/mistral_Results/combined_results_Dataset_Encryption_Description.json
javascript454,mistral,Mistral,renaming,few_shot,454,0.6635393945,0.9,0.6819203697,0.6687846708,0.6844493024,0.9208810573,0.7546686874,0.6563876652,0.07298150493,completed,true,paper_table_ratio,direct,0.9667743424,
javascript454,mistral,Mistral,renaming,oap1,454,0.3547322777,0.9,0.6901626066,0.5499364811,0.5538516888,0.5987278324,0.737698543,0.391873233,0.08351064361,completed,true,paper_table_ratio,direct,0.5168435625,
javascript454,mistral,Mistral,renaming,oap2,454,0.3357287628,0.9,0.6982378855,0.5939151061,0.6047199973,0.6938371055,0.73055075,0.4839468379,0.07856717288,completed,true,paper_table_ratio,direct,0.4891555145,
javascript454,mistral,Mistral,renaming,reasoning,454,0.6549878128,0.9,0.664260123,0.6214518661,0.6378704449,0.8091411444,0.73055075,0.5986255507,0.07954950703,completed,true,paper_table_ratio,direct,0.9543147208,
javascript454,mistral,Mistral,renaming,zero_shot,454,0.6863436123,0.9,0.6982378855,0.6473271004,0.657536298,0.8854625551,0.7290748899,0.6563876652,0.07268722467,direct,false,,direct,1,evaluation/javascript454/mistral_Results/combined_results_Variable_Renaming_Description.json
javascript454,mistral,Mistral,with_comments,few_shot,454,0.7131557869,1,0.7034037793,0.5470809098,0.5878289203,0.4164475626,0.7990520253,0.3998678414,0.06847383527,completed,true,paper_table_ratio,direct,0.9667743424,
javascript454,mistral,Mistral,with_comments,oap1,454,,,,,,,,,,n/a,false,,direct,,
javascript454,mistral,Mistral,with_comments,oap2,454,,,,,,,,,,n/a,false,,direct,,
javascript454,mistral,Mistral,with_comments,reasoning,454,0.7039647577,0.9473684211,0.7290748899,0.6516838849,0.6458970721,0.8487727003,0.7763537273,0.6978349629,0.06611793802,completed,true,paper_table_ratio,direct,0.9543147208,
javascript454,mistral,Mistral,with_comments,zero_shot,454,0.7376651982,1,0.7290748899,0.6477345572,0.6601143181,0.8964757709,0.7533039648,0.6894273128,0.06387665198,direct,false,,direct,1,evaluation/javascript454/mistral_Results/combined_results_Data_With_Comments_Description.json
javascript454,mistral,Mistral,without_comments,few_shot,454,0.7080450856,0.8666666667,0.8061205361,0.6411666501,0.6442435952,0.7488986784,0.7392974133,0.532023043,0.05648955617,completed,true,paper_table_ratio,direct,0.9667743424,
javascript454,mistral,Mistral,without_comments,oap1,454,,,,,,,,,,n/a,false,,direct,,
javascript454,mistral,Mistral,without_comments,oap2,454,,,,,,,,,,n/a,false,,direct,,
javascript454,mistral,Mistral,without_comments,reasoning,454,0.6989199222,0.7,0.845252601,0.6525006156,0.6620452059,0.7488986784,0.7467342314,0.6783293799,0.05687913932,completed,true,paper_table_ratio,direct,0.9543147208,
javascript454,mistral,Mistral,without_comments,zero_shot,454,0.7323788546,1,0.7356828194,0.6514700504,0.6611067355,0.8986784141,0.7488986784,0.6916299559,0.05726872247,direct,false,,direct,1,evaluation/javascript454/mistral_Results/combined_results_Data_Without_Comments_Description.json
javascript454,o4mini,O4-mini,dead_code,few_shot,454,0.7669065364,1,0.80156073,0.5712390939,0.5674185856,0.6594597728,0.6715963919,0.558625708,0.090874764,scaled,true,paper_model_variant_ratio,direct,1.006869773,
javascript454,o4mini,O4-mini,dead_code,oap1,454,0.7694090495,1,0.8190811831,0.331706278,0.3211618796,0.1382738233,0.3787197698,0.1117251416,0.1339207048,scaled,true,paper_model_variant_ratio,direct,1.010155317,
javascript454,o4mini,O4-mini,dead_code,oap2,454,0.7482514382,1,0.8103209566,0.513307852,0.5292943586,0.5530952933,0.6412988103,0.4880624607,0.105223411,scaled,true,paper_model_variant_ratio,direct,0.9823775388,
javascript454,o4mini,O4-mini,dead_code,reasoning,454,0.7582614908,1,0.7665198238,0.5997889249,0.621406164,0.7658242523,0.6917947796,0.6056678729,0.08130899937,scaled,true,paper_model_variant_ratio,direct,0.9955197133,
javascript454,o4mini,O4-mini,dead_code,zero_shot,454,0.7616740088,1,0.7665198238,0.6039474738,0.6173002124,0.8083700441,0.7422907489,0.6585903084,0.08370044053,direct,false,,direct,1,evaluation/javascript454/O4-mini_Results/combined_results_Dataset_DeadCode_Description.json
javascript454,o4mini,O4-mini,encryption,few_shot,89,0.7044197914,0.8727272727,0.6710553526,0.4747547173,0.4448896621,0.3942970447,0.618135781,0.3306212063,0.2786516854,scaled,true,paper_model_variant_ratio,direct,1.059009484,
javascript454,o4mini,O4-mini,encryption,oap1,89,0.6731122451,0.8,0.6263183291,0.3501262326,0.3070441667,0.2130110471,0.6132299414,0.1963063412,0.391011236,scaled,true,paper_model_variant_ratio,direct,1.011942396,
javascript454,o4mini,O4-mini,encryption,oap2,89,0.6766168212,0.9454545455,0.6466533398,0.4263543201,0.4102239267,0.3127183458,0.5788890647,0.2479659047,0.3146067416,scaled,true,paper_model_variant_ratio,direct,1.017211099,
javascript454,o4mini,O4-mini,encryption,reasoning,89,0.6705422226,0.8,0.6263183291,0.5228180878,0.4999955769,0.516665093,0.7064408925,0.4184424642,0.2831460674,scaled,true,paper_model_variant_ratio,direct,1.008078679,
javascript454,o4mini,O4-mini,encryption,zero_shot,89,0.6651685393,0.8,0.6629213483,0.5113800103,0.5126690865,0.5393258427,0.6966292135,0.4494382022,0.2471910112,direct,false,,direct,1,evaluation/javascript454/O4-mini_Results/combined_results_Dataset_Encryption_Description.json
javascript454,o4mini,O4-mini,renaming,few_shot,454,0.7554924656,0.9,0.7730170059,0.6146692516,0.6335554256,0.789450652,0.7418389247,0.6467931009,0.06231161604,scaled,true,paper_model_variant_ratio,direct,0.9996898263,
javascript454,o4mini,O4-mini,renaming,oap1,454,0.7686192351,0.9,0.764427928,0.5026061163,0.5123451322,0.4963970009,0.5864537445,0.3942357948,0.07680268954,scaled,true,paper_model_variant_ratio,direct,1.017059553,
javascript454,o4mini,O4-mini,renaming,oap2,454,0.7796363453,0.9,0.7901951616,0.5700775845,0.5876761226,0.6578755434,0.6516152717,0.5359142836,0.06231161604,scaled,true,paper_model_variant_ratio,direct,1.031637717,
javascript454,o4mini,O4-mini,renaming,reasoning,454,0.7482258611,0.8678571429,0.7343661556,0.6365343936,0.6541109623,0.8492575196,0.7067519485,0.628313298,0.05651518665,scaled,true,paper_model_variant_ratio,direct,0.9900744417,
